Time,HR,GSR,TEMP
0,89.4939769395219,1.95731635684993,37
0.101010101010101,91.3232756323479,2.05848029594152,37.0006346609218
0.202020202020202,89.1387557945865,2.03880851743562,37.0012692962796
0.303030303030303,87.8845361930029,2.09735557747027,37.0019038805103
0.404040404040404,89.4363846756324,1.8887803825664,37.002538388053
0.505050505050505,88.2917777787744,1.84211429373124,37.0031727933498
0.606060606060606,91.2256721441006,2.04469799117191,37.0038070708469
0.707070707070707,96.0135637879689,1.98606063915595,37.0044411949958
0.808080808080808,92.1358777634892,2.10644126982024,37.005075140254
0.909090909090909,93.0211737508159,1.98015914735366,37.0057088810863
1.01010101010101,95.5189945511866,2.18336198203426,37.0063423919657
1.11111111111111,95.4241000314133,2.05502078786208,37.0069756473744
1.21212121212121,92.3563269334285,2.10426288216567,37.0076086218051
1.31313131313131,92.0402275708383,2.09257671358524,37.0082412897616
1.41414141414141,93.9563400595883,2.04415411609538,37.0088736257602
1.51515151515152,97.701219479616,2.02937971724426,37.0095056043304
1.61616161616162,92.8833275034201,2.05550359941757,37.0101372000163
1.71717171717172,95.1729941024196,2.26002839959674,37.0107683873772
1.81818181818182,94.6277107057566,2.20287963245443,37.0113991409891
1.91919191919192,95.846172351489,2.18124862394703,37.0120294354452
2.02020202020202,94.0403132612824,2.20344200598847,37.0126592453574
2.12121212121212,95.5508137536956,2.19368613601918,37.013288545357
2.22222222222222,93.7000910009951,2.20019396817183,37.013917310096
2.32323232323232,93.0479838391048,2.05671655578449,37.0145455142478
2.42424242424242,95.1880385079562,2.07133706949869,37.0151731325083
2.52525252525253,96.0267601534452,2.38439072551488,37.0158001395973
2.62626262626263,94.9880950851419,1.97235710141843,37.016426510259
2.72727272727273,96.5890000481755,2.11641526677427,37.0170522192633
2.82828282828283,97.3110508179036,2.14723094004204,37.0176772414066
2.92929292929293,95.8886974086177,2.08812779521588,37.0183015515132
3.03030303030303,94.1887662510124,2.16326752514594,37.018925124436
3.13131313131313,95.4192575981621,2.43798675255816,37.0195479350576
3.23232323232323,95.2790873128344,2.29620183142351,37.0201699582912
3.33333333333333,95.3831967462929,2.2726888722954,37.0207911690818
3.43434343434343,91.7023526038387,2.36128048597192,37.0214115424071
3.53535353535354,94.5532591585755,2.23654044088699,37.0220310532787
3.63636363636364,96.7538467695903,2.34276401521403,37.0226496767426
3.73737373737374,92.4597754280501,2.14775645385086,37.0232673878808
3.83838383838384,90.1833821414578,2.01748147909889,37.0238841618121
3.93939393939394,91.5133509392625,2.2644722601874,37.0244999736928
